id,subject,hours,planId,type,parentId,stringNumber,blockId,departmentId,code,hoursSelfWork
2085074,Проектирование робототехнических систем (Robotics System Design),72,6605,subject,,27,65413,25,ФТД.02,37
2085084,Математическое моделирование объектов и систем управления,144,6606,subject,,1,74172,12,Б1.В.01,40
2085096,Теория принятия решений,108,6606,subject,,2,74172,23,Б1.В.02,38
2085090,Машинное обучение и анализ данных,108,6606,subject,,3,74172,25,Б1.В.03,56
2085120,Основы конструирования электротехнических устройств,144,6606,subject,,4,74172,37,Б1.В.04,90
2085129,Электроприводные системы подвижных объектов,144,6606,subject,,5,74172,25,Б1.В.05,55
2085104,Модуль 1,108,6606,choice,,6,74172,,Б1.В.ДВ.01,73
2085105,Организационное поведение,108,6606,subject,"2,085,104",7,74172,42,Б1.В.ДВ.01.01,73
2085106,Социальные коммуникации в профессиональной среде,108,6606,subject,"2,085,104",8,74172,42,Б1.В.ДВ.01.02,73
2085107,Модуль 2,108,6606,choice,,9,74172,,Б1.В.ДВ.02,73
2085108,Энергоменеджмент,108,6606,subject,"2,085,107",10,74172,19,Б1.В.ДВ.02.01,73
2085109,Управление инженерными проектами,108,6606,subject,"2,085,107",11,74172,8,Б1.В.ДВ.02.02,73
2085110,Модуль 3,180,6606,choice,,12,74172,,Б1.В.ДВ.03,128
2085111,Разработка автоматизированных систем управления на базе современных программируемых логических контроллеров,180,6606,subject,"2,085,110",13,74172,25,Б1.В.ДВ.03.01,128
2085112,Основы промышленной цифровизации,180,6606,subject,"2,085,110",14,74172,25,Б1.В.ДВ.03.02,128
2085113,Язык программирования Python,180,6606,subject,"2,085,110",15,74172,25,Б1.В.ДВ.03.03,128
2085114,Модуль 4,216,6606,choice,,16,74172,,Б1.В.ДВ.04,112
2085115,Интеллектуальные системы управления,216,6606,subject,"2,085,114",17,74172,25,Б1.В.ДВ.04.01,112
2085116,Нейронные сети для математического моделирования устройств и систем,216,6606,subject,"2,085,114",18,74172,29,Б1.В.ДВ.04.02,112
2085117,Модуль 5,144,6606,choice,,19,74172,,Б1.В.ДВ.05,74
2085087,Специальные разделы теории автоматического управления в робототехнике,144,6606,subject,"2,085,117",20,74172,25,Б1.В.ДВ.05.01,74
2085119,Проектирование и конструирование электромеханических систем автономных сервисных роботов,144,6606,subject,"2,085,117",21,74172,25,Б1.В.ДВ.05.02,74
2085086,Модуль 6,144,6606,choice,,22,74172,,Б1.В.ДВ.06,92
2106806,Модельно-ориентированное проектирование систем управления,144,6606,subject,"2,085,086",23,74172,25,Б1.В.ДВ.06.01,92
2085123,Дополнительные главы математики,144,6606,subject,"2,085,086",24,74172,23,Б1.В.ДВ.06.02,57
2085088,Модуль 7,144,6606,choice,,25,74172,,Б1.В.ДВ.07,92
2085089,Преобразователи частоты,144,6606,subject,"2,085,088",26,74172,25,Б1.В.ДВ.07.01,92
2085122,Управление электроприводами,144,6606,subject,"2,085,088",27,74172,23,Б1.В.ДВ.07.02,92
2085125,Модуль 8,72,6606,choice,,28,74172,,Б1.В.ДВ.08,37
2085126,Системы обеспечения безопасности технических средств управления,72,6606,subject,"2,085,125",29,74172,39,Б1.В.ДВ.08.01,37
2085127,Электромагнитная совместимость  электрооборудования автономных объектов,72,6606,subject,"2,085,125",30,74172,39,Б1.В.ДВ.08.02,37
2085094,Модуль 9,144,6606,choice,,31,74172,,Б1.В.ДВ.09,57
2085095,Электроприводная техника производственных систем и технологических процессов,144,6606,subject,"2,085,094",32,74172,25,Б1.В.ДВ.09.01,57
2085124,Перспективная силовая электроника,144,6606,subject,"2,085,094",33,74172,25,Б1.В.ДВ.09.02,57
2085092,Модуль 10,144,6606,choice,,34,74172,,Б1.В.ДВ.10,57
2085093,Акустическое проектирование электроэнергетического оборудования,144,6606,subject,"2,085,092",35,74172,25,Б1.В.ДВ.10.01,57
2085121,Компьютерные технологии управления в технических системах,144,6606,subject,"2,085,092",36,74172,25,Б1.В.ДВ.10.02,57
2085130,Управление машинами с пространственными движениями,144,6606,subject,"2,085,092",37,74172,23,Б1.В.ДВ.10.03,57
2085097,Современные методы теории управления,252,6606,subject,,38,74171,25,Б1.О.01,131
2085085,Проектирование оптимальных систем управления,180,6606,subject,,39,74171,12,Б1.О.02,109
2085091,Нелинейное и адаптивное управление в технических системах,216,6606,subject,,40,74171,25,Б1.О.03,95
2085100,Дисциплины по выбору студента 1,216,6606,choice,,41,74171,,Б1.О.ДВ.01,111
2085101,Иностранный язык,216,6606,subject,"2,085,100",42,74171,9,Б1.О.ДВ.01.01,111
2085102,Русский язык как иностранный,216,6606,subject,"2,085,100",43,74171,41,Б1.О.ДВ.01.02,111
2085082,Производственная практика (преддипломная практика),756,6606,practice,,44,74175,25,Б2.В.01(Пд),754
2085080,Учебная практика (ознакомительная практика),108,6606,practice,,45,74174,25,Б2.О.01(У),107
2085081,Производственная практика (технологическая (проектно-технологическая) практика),108,6606,practice,,46,74174,25,Б2.О.02(П),106
